date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 00:00:00,"55,99","17,16","5274,61","306,335","399,331","9,87988","1,5207848718","248,357","252,312","247,972","295,096","306,4","249,928","248,302","546,133","550,743","554,71","468,045","495,866","533,292","440,362","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5253,91","305,786","393,428","9,88236","1,5207597436","248,467","251,532","249,038","295,096","306,4","250,071","250,917","555,467","546,75","545,891","428,615","509,581","534,608","507,179","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5281,64","306,122","391,86","9,88483","1,5207346154","248,071","250,697","250,917","295,096","306,4","250,148","250,038","566,052","545,167","539,874","400,92","503,414","548,412","552,118","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5302,73","303,375","395,815","9,88731","1,5207094872","247,709","249,247","251,807","295,096","306,4","249,928","248,906","559,446","546,354","537,93","372,949","499,253","559,5","596,283","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16",5325,"300,903","394,629","9,88978","1,520684359","247,412","248,95","251,807","295,096","306,4","249,829","250,488","554,041","549,41","537,93","356,25","503,96","559,5","619,62","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5356,25","301,91","397,69","9,89226","1,5206592308","247,654","247,379","251,565","295,096","306,4","250,071","250,488","547,709","546,61","537,93","345,723","493,362","559,5","652,092","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5384,77","303,741","396,812","9,89473","1,5206341026","248,577","249,961","250,642","295,096","306,4","250,269","249,642","537,574","544,32","540,306","330,664","499,227","544,1","651,3945","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5402,34","305,573","398,071","9,89721","1,5206089744","249,049","253,608","249,928","295,096","306,4","250,148","248,829","540,127","546,811","546,106","315,078","515,366","538,276","650,697","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5435,27","306,732","399,434","9,89968","1,5205838462","248,95","253,158","250,071","295,096","306,4","249,928","250,181","550,762","547,294","549,26","308,362","511,267","549,364","649,9995","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5450,59","305,328","397,852","9,90216","1,5205587179","248,829","252,828","250,148","295,096","306,4","249,95","249,917","556,968","550,69","554,309","304,611","512,946","555,44","649,302","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5468,95","306,976","399,302","9,90463","1,5205335897","248,368","250,829","249,928","295,096","306,4","250,049","248,489","553,59","547,657","558,732","273,104","521,81","552,696","648,6045","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5500,1","308,777","401,133","9,90711","1,5205084615","248,313","252,576","249,467","295,096","306,4","250,17","249,741","545,682","541,737","555,115","230,798","529,246","548,496","647,907","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5507,62","307,556","397,632","9,90958","1,5204833333","248,148","252,279","249,532","295,096","306,4","250,027","250,928","540,052","542,729","548,99","194,039","526,137","552,052","647,2095","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5472,56","306,335","399,814","9,91206","1,5204582051","248,456","249,247","249,587","295,096","306,4","249,829","252,257","544,907","549,668","548,342","195,0472647059","520,242","549,728","646,512","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5435,64","307,8","401,558","9,91453","1,5204330769","248,467","251,005","249,51","295,096","306,4","249,829","250,807","548,335","556,693","549,503","196,0555294118","531,094","542,784","645,8145","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5418,07","307,098","401,411","9,91701","1,5204079487","248,555","245,918","249,489","295,096","306,4","250,071","248,126","546,258","555,989","546,89","197,0637941176","527,346","538,248","645,117","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5390,82","305,511","402,803","9,91948","1,5203828205","248,588","243,885","249,39","295,096","306,4","250,269","250,774","552,914","548,961","547,32","198,0720588235","524,753","538,444","629,503","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5353,52","306,793","406,729","9,92196","1,5203576923","248,412","246,753","249,39","295,096","306,4","250,269","250,082","554,141","540,518","547,484","199,0803235294","519,741","550,932","620,701","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5297,27","307,281","403,389","9,92443","1,5203325641","248,632","249,532","249,51","295,096","306,4","250,148","249,95","561,548","543,495","544,248","200,0885882353","517,539","559,808","609,17","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5279,59","307,007","402,363","9,92691","1,5203074359","248,61","252,169","249,73","295,096","306,4","250,17","249,609","565,327","545,423","541,899","201,0968529412","519,604","549,588","599,237","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5340,43","308,35","403,96","9,92938","1,5202823077","248,632","248,478","249,587","295,096","306,4","250,269","250,17","548,936","546,354","541,17","202,1051176471","509,359","545,024","595,18","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5394,82","307,098","399,507","9,93186","1,5202571795","248,73","247,269","249,631","295,096","306,4","250,148","249,467","543,155","549,723","546,51","203,1133823529","510,983","543,988","587,926","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5351,46","305,847","396,299","9,93433","1,5202320513","248,851","247,983","249,829","295,096","306,4","249,928","251,06","553,14","549,358","548,213","204,1216470588","526,876","548,776","579,266","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5255,08","305,389","398,892","9,93681","1,5202069231","248,95","248,643","249,587","295,096","306,4","249,95","250,84","558,545","547,915","551,074","205,1299117647","528,749","561,74","573,911","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5201,07","304,565","396,021","9,93928","1,5201817949","249,071","250,917","250,236","295,096","306,4","249,928","247,588","551,663","547,458","555,794","206,1381764706","530,154","553,228","564,586","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5184,96","306,244","394,951","9,94176","1,5201566667","248,687","253,619","251,411","295,096","306,4","250,071","248,643","548,51","548,023","556,577","207,1464411765","534,15","547,684","557,775","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5211,91","306,274","396,885","9,94391","1,5201315385","247,928","251,96","252,048","295,096","306,4","250,148","252,609","552,464","546,41","561,864","208,1547058824","544,369","553,452","556,669","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5268,36","305,176","394,713","9,94579","1,5201064103","248,092","249,735","250,75","295,096","306,4","250,049","254,538","545,651","549,924","561,752","209,1629705882","559,883","552,407","568,6","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5317,68","305,818","390,836","9,94767","1,5200812821","248,73","249,355","248,927","295,096","306,4","250,049","254,108","542,503","556,599","558,463","210,1712352941","560,724","548,182","574,674","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5337,89","305,118","388,937","9,94955","1,5200561538","249,17","249,421","248,741","295,096","306,4","250,049","252,853","546,533","558,48","558,97","211,1795","556,29","546,06","569,97","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5332,52","303,955","389,355","9,95144","1,5200310256","249,39","250,049","248,95","295,096","306,4","250,049","251,807","544,281","553,665","558,97","212,1877647059","563,725","550,54","567,485","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5370,02","307,312","395,068","9,95332","1,5200058974","249,829","249,719","248,95","295,096","306,4","250,159","250,818","540,027","551,4","556,005","213,1960294118","573,09","553,9","561,69","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5417,19","307,922","404,443","9,9552","1,5199807692","250,049","248,511","250,598","295,096","306,4","250,049","248,181","542,279","553,665","546,295","214,2042941176","575,845","549,14","547,62","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5423,44","306,091","405,615","9,95708","1,519955641","250,598","249,39","252,466","295,096","306,4","249,609","247,742","551,538","551,115","541,98","215,2125588235","556,84","548,02",541,"67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5424,22","307,007","402,393","9,95897","1,5199305128","251,257","249,39","251,257","295,096","306,4","249,5","248,181","557,544","546,865","540,63","216,2208235294","549,405","551,66","542,105","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5444,92","304,565","400,488","9,96085","1,5199053846","251,477","247,852","249,5","295,096","306,4","249,829","251,038","550,787","546,58","541,44","217,2290882353","557,39","548,3",541,"67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5445,02","303,04","394,775","9,96273","1,5198802564","252,246","251,697","249,06","295,096","306,4","249,939","253,674","546,283","547,715","548,185","218,2373529412","563,445","544,38","540,445","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5427,15","304,565","395,361","9,96461","1,5198551282","252,686","253,564","249,17","295,096","306,4","249,829","249,829","550,037",548,"552,77","219,2456176471","574,465","547,46","535,205","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5413,28","303,955","403,271","9,9665","1,51983","252,356","252,576","249,28","295,096","306,4","249,939","247,742","550,787","552,245","553,04","220,2538823529","570,885","547,74","540,725","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5367,58","305,481","397,998","9,96838","1,52069","251,807","252,026","249,06","295,096","306,4","250,049","249,939","550,787","557,625","547,915","221,2621470588","571,71","545,78","542,38","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5331,64","307,007","396,973","9,97026","1,52207","252,136","250,378","249,719","295,096","306,4","249,939","249,39","546,283","556,495","548,995","222,2704117647","568,13","548,3","535,76","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5349,61","306,396","403,857","9,97214","1,52344","253,015","248,401","250,818","295,096","306,4","249,829","250,269","546,033","551,115","556,005","223,2786764706","566,75","551,38","544,585","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5380,08","306,396","405,615","9,97403","1,52482","253,235","250,159","251,477","295,096","306,4","249,829","251,257","550,537","553,665","557,085","224,2869411765","561,52","564,26","577,415","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5398,14","306,091","405,029","9,97591","1,5262","252,905","252,795","251,807","295,096","306,4","249,829","249,06","554,291","552,815","555,2","225,2952058824","556,29","584,14","579,9","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5401,07","306,702","403,125","9,97779","1,52757","252,795","249,939","250,818","295,096","306,4","249,829","248,621","564,05","543,47","550,88","226,3034705882","576,945","555,295","550,655","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5383,4","306,396","404,59","9,97967","1,52895","252,905","254,883","249,719","295,096","306,4","250,159","251,257","560,547","549,7","542,515","227,3117352941","609,44","513,57","541,275","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5334,57","306,396","400,488","9,98156","1,53033","252,795","256,201","249,5","295,096","306,4","250,269","250,708","548,285","561,025","533,075","228,32","618,525","510,49","535,48","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5297,17","305,481","397,266","9,98344","1,5317","252,905","249,17","249,5","295,096","306,4","250,269","250,708","538,025","558,76","541,17","327,15","609,16","520,295","532,445","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5287,79","305,481","397,266","9,98532","1,53308","252,686","249,609","249,609","295,096","306,4","250,269","252,576","536,023","560,46","555,47","436,33","627,615","552,22","539,895","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5296,97","305,481","397,705","9,9872","1,53446","252,576","251,038","249,5","295,096","306,4","250,159","248,84","544,281","568,105","552,23",525,"655,155","581,06","550,93","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5309,86","304,565","402,393","9,98909","1,53583","252,686","249,719","249,28","295,096","306,4","250,049","248,401","546,533","551,96","546,295","594,92","669,2","582,18","562,795","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5322,17","305,176","402,686","9,99097","1,53721","252,356","251,917","249,06","295,096","306,4","249,939","251,038","552,539","532,985","543,33","666,405","670,5075","564,82","574,38","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5331,15","307,007","402,832","9,99285","1,53859","252,246","249,17","248,95","295,096","306,4","249,939","249,609","564,801","531,855","548,185","661,0883333333","671,815","546,9","591,76","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5342,77","306,702","400,195","9,99473","1,53997","252,576","248,181","250,708","295,096","306,4","249,939","250,269","564,801","536,67","554,39","655,7716666667","673,1225","541,3","609,42","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5334,38","303,955","395,215","9,99662","1,54134","252,466","253,564","252,795","295,096","306,4","250,159","251,257","556,543","538,935","555,47","650,455","674,43","548,86","623,765","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5312,79","304,565","400,928","9,99885","1,54272","251,917","250,159","251,477","295,096","306,4","250,049","248,071","549,036","538,37","544,68","645,1383333333","667,82","574,06","643,9","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5306,64","305,481","406,641","10,0014","1,5441","251,147","246,423","249,719","295,096","306,4","250,049","249,28","536,774","542,62","532,54","639,8216666667","659,835","601,78","636,6478571429","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5306,64","305,176","406,641","10,004","1,54547","250,488","246,533","249,609","295,096","306,4","250,269","251,807","530,017","544,32",532,"634,505","653,78","613,26","629,3957142857","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5308,79","304,26","402,539","10,0066","1,54685","250,378","248,181","249,719","295,096","306,4","250,049","252,905","533,27","546,585","531,19","629,1883333333","647,17","623,345","622,1435714286","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5308,4","306,396","401,66","10,0092","1,54823","249,609","250,708","249,609","295,096","306,4","249,719","252,905","551,288","548,85","537,395","623,8716666667","621,005","641,55","614,8914285714","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5303,42","307,617","405,469","10,0118","1,5496","248,95","250,488","249,17","295,096","306,4","249,719","249,39","564,301","546,3","545,755","618,555","576,115","637,07","607,6392857143","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5323,29","306,396","403,271","10,0144","1,55098","249,17","252,466","248,95","295,096","306,4","249,939","250,488","560,297","551,395","551,96","542,385","527,37","592,545","600,3871428571","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5399,41","306,396","399,756","10,017","1,55236","248,95","252,905","249,17","295,096","306,4","250,159","253,015","553,79","553,375","553,85","479,69","494,05","538,215","593,135","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5490,23","305,786","398,186","10,0196","1,55373","248,618","250,059","249,39","295,096","306,4","250,161","249,411","546,2","553,915","547,285","415,627","473,121","508,343","531,474","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5530,27","305,786","398,057","10,0222","1,55511","248,832","248,346","249,489","295,096","306,4","249,947","246,335","544,331","562,013","545,999","366,915","462,984","511,47","499,702","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5535,16","303,864","398,496","10,0248","1,55649","248,752","247,028","249,313","295,096","306,4","249,829","246,489","549,911","561,788","549,746","379,474","477,803","534,155","476,471","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5537,11","302,887","396,138","10,0274","1,55787","248,016","249,51","250,532","295,096","306,4","249,928","249,543","555,842","556,807","544,27","459,398","502,121","552,752","467,504","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5539,06","304,565","395,493","10,03","1,55924","247,61","252,301","252,466","295,096","306,4","250,148","250,115","563,675","551,085","544,135","538,225","529,44","566,332","467,281","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5541,99","304,291","397,134","10,0326","1,56062","247,95","253,301","251,675","295,096","306,4","250,071","247,368","570,557","545,733","546,483","611,33","557,558","565,212","460,331","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5536,13","303,68","400,532","10,0351","1,562","248,17","251,807","250,313","295,096","306,4","249,928","248,939","563,35","543,385","542,11","623,8692","578,763","552,276","467,699","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5518,55","304,718","402,246","10,0377","1,56338","247,994","249,884","249,631","295,096","306,4","250,247","250,071","548,911","537,948","547,289","636,4084","598,039","546,256","496,804","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5505,86","305,847","399,814","10,0403","1,56476","247,83","250,192","249,587","295,096","306,4","250,488","249,631","548,11","531,433","550,853","648,9476","607,29","553,732","534,54","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5509,77","305,176","394,98","10,0429","1,56614","248,368","249,434","249,829","295,096","306,4","250,488","250,181","549,461","538,089","549,265","661,4868","609,71","573,08","581,77","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5510,74","304,077","395,669","10,0455","1,56752","248,434","250,236","249,434","295,096","306,4","250,488","249,862","547,659","542,281","546,242","674,026","601,781","600,296","643,323","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5501,95","304,932","402,275","10,0481","1,5689","247,874","251,609","249,148","295,096","306,4","250,389","248,192","556,568","549,726","550,043","637,149","594,57","611,832","639,59175","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5494,14","307,343","398,862","10,0507","1,57028","247,928","252,059","249,291","295,096","306,4","250,269","250,345","560,397","556,011","548,158","626,698","595,12","587,08","635,8605","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5480,47","308,38","400,869","10,0533","1,57166","248,093","249,642","250,159","295,096","306,4","250,269","251,84","556,868","550,888","546,458","613,748","589,363","555,16","632,12925","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","2736,33","308,685","402,729","10,0559","1,57303","248,049","244,171","251,367","295,096","306,4","250,071","250,269","543,33","552,107","548,126","617,638","589,252","539,34","628,398","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","2229,82","305,908","403,828","10,0585","1,57441","248,39","245,819","251,565","295,096","306,4","249,928","250,565","532,72","550,55","546,294","619,219","591,458","537,968","585,749","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","1723,31","306,213","403,521","10,0611","1,57579","248,906","251,433","250,62","295,096","306,4","250,148","249,642","539,526","549,785","546,728","613,709","594,047","549,616","568,728","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","1216,8","306,03","399,199","10,0638","1,57717","248,895","252,334","248,873","295,096","306,4","250,071","248,665","554,141","546,811","551,123","603,789","594,594","562,496","571,183","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","3388,67","303,894","399,771","10,0668","1,57855","248,291","250,675","248,412","295,096","306,4","249,829","251,071","558,32","546,359","550,934","584,104","584,266","567,06","580,508","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4435,55","305,939","404,678","10,0698","1,57993","248,291","250,917","249,873","295,096","306,4","250,027","250,851","558,495","550,632","550,34","573,518","570,497","554,152","583,981","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4527,34","307,617","406,934","10,0728","1,58131","248,291","252,246","251,807","295,096","306,4","250,269","248,071","559,045","552,81","550,34","572,66","559,59","542,14","581,55","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4538,09","306,793","403,374","10,0757","1,58269","248,39","250,17","251,807","295,096","306,4","250,269","248,665","555,217","553,067","556,167","572,305","560,832","542,14","585,029","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4584,96","306,061","402,451","10,0787","1,58407","248,708","248,818","251,016","295,096","306,4","250,269","250,873","545,357","557,201","557,463","569,589","562,35","542,392","581,086","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4672,85","314,911","402,949","10,0817","1,58545","248,654","250,961","249,95","295,096","306,4","250,071","251,104","549,386","560,853","552,284","566,449","566,562","550,764","563,622","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4756,84","322,571","398,042","10,0846","1,58683","248,093","251,213","249,434","295,096","306,4","249,928","249,071","563,85","561,14","552,959","565,138","570,72","559,612","555,762","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4836,91","319,763","397,031","10,0876","1,58821","247,852","251,279","249,148","295,096","306,4","249,95","249,543","564,476","561,224","550,394","561,247","564,056","552,584","559,265","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4916,99","320,984","393,091","10,0906","1,58959","248,346","253,531","249,192","295,096","306,4","249,829","250,565","553,315","550,886","550,043","557,985","555,905","546,004","561,938","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4984,38","321,106","392,49","10,0936","1,59097","248,456","251,938","249,148","295,096","306,4","249,928","249,741","536,849","542,702","543,059","557,674","555,823","541,076","563,234","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5063,48","319,336","399,316","10,0965","1,59234","247,95","246,687","250,28","295,096","306,4","250,148","248,785","532,319","543,607","540,469","561,953","559,677","543,876","575,376","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5116,21","318,542","403,33","10,0995","1,59372","248,368","245,687","251,565","295,096","306,4","250,269","251,071","541,729","547,148","540,413","569,905","561,8","555,58","579,046","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5116,21","321,686","401,924","10,1025","1,5951","248,829","250,785","251,411","295,096","306,4","250,269","251,246","552,564","552,359","531,406","566,645","559,815","556,336","567,458","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5120,12","324,707","397,046","10,1054","1,59648","249,247","254,696","250,236","295,096","306,4","250,269","248,95","551,213","549,836","532,972","557,835","551,936","554,236","567,265","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5142,58","324,982","392,124","10,1084","1,59786","249,906","254,312","248,994","295,096","306,4","250,269","249,84","544,731","549,554","537,8","554,062","544,775","550,54","567,155","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5164,06","322,021","391,831","10,1114","1,59924","250,664","251,016","248,708","295,096","306,4","250,17","251,917","542,304","557,23","546,862","538,809","544,665","551,044","561,302","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5193,36","319,366","395,742","10,1144","1,60062","251,444","245,017","248,95","295,096","306,4","250,049","250,95","547,434","560,12","551,042","532,287","541,553","544,856","546,21","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5229,49","325,439","398,496","10,1173","1,602","252,004","246,555","249,247","295,096","306,4","250,148","248,785","558,094","556,297","551,69","545,938","530,813","538,556","529,962","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5257,81","328,339","397,91","10,1203","1,60337","252,048","249,917","249,016","295,096","306,4","250,071","250,675","561,248","556,441","558,057","547,66","522,003","547,068","520,365","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5264,79","324,768","396,284","10,1233","1,60475","252,301","250,28","249,478","295,096","306,4","249,829","250,664","553,415","553,693","562,21","549,415","517,516","558,744","528,945","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5261,72","326,019","400,078","10,1263","1,60613","252,806","248,258","251,62","295,096","306,4","249,829","248,434","546,533","551,085","562,21","544,531","519,581","557,428","540,665","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5273,14","326,996","401,763","10,1292","1,6075","252,191","249,587","252,762","295,096","306,4","249,829","249,159","544,506","547,263","562,696","539,981","532,994","542,364","545,244","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5302,05","325,592","400,928","10,1317","1,60888","251,785","252,444","251,938","295,096","306,4","250,027","251,774","540,227","545,507","565,477","552,655","545,082","537,52","549,357","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5341,41","325,653","396,021","10,1334","1,61026","252,125","251,202","250,389","295,096","306,4","250,269","251,169","537,8","543,863","563,052","561,583","553,947","545,668","544,971","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5372,46","328,888","396,738","10,1352","1,61164","252,246","251,565","249,972","295,096","306,4","250,071","248,807","543,605","541,346","553,904","563,753","555,763","554,264","541,219","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","5343,75","332,703","403,726","10,1369","1,61301","252,246","254,026","249,412","295,096","306,4","250,027","250,356","545,182","543,61","550,583","574,044","554,414","559,752","541,83","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","2915,43","330,383","403,594","10,1387","1,61439","252,74","249,532","249,269","295,096","306,4","250,269","251,115","547,484","550,067","546,51","573,807","563,284","563,084","549,03","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","1522,754","329,468","400,21","10,1405","1,61577","253,444","247,006","248,994","295,096","306,4","250,071","249,181","553,865","551,993","540,684","562,578","569,175","564,512","564,531","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","130,078","332,733","397,515","10,1422","1,61714","253,466","249,576","249,005","295,096","306,4","250,126","249,73","556,093","551,937","537,903","554,16","564,77","552,416","575,703","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","2016,11","333,71","399,287","10,144","1,61852","253,246","251,104","250,302","295,096","306,4","250,192","250,148","562,724","548,933","537,903","543,34","560,86","542,532","575,129","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4126,95","332,855","401,514","10,1458","1,6199","252,828","252,026","251,147","295,096","306,4","249,829","249,631","558,27","546,667","544,324","540,002","560,529","547,152","568,728","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4274,61","337,433","401,089","10,1475","1,62127","252,762","249,313","251,049","295,096","306,4","249,829","250,323","560,347","548,594","546,24","540,391","558,385","548,02","559,51","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4535,06","341,797","402,539","10,1493","1,62265","253,125","248,95","250,928","295,096","306,4","249,829","248,511","562,549","548,28","543,87","542,97","553,54","544,94","550,1","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4626,66","338,501","400,693","10,1511","1,62403","252,532","250,928","250,928","295,096","306,4","249,926","248,61","563,224","546,498","540,468","545,607","552,05","547,712","539,921","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4647,27","337,612","399,568","10,1528","1,6254","252,089","252,026","250,551","295,096","306,4","250,14","251,367","559,76","548,203","538,393","544,643","546,69","549,42","533,154","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4686,91","341,283","400,951","10,1546","1,62678","252,373","252,026","249,771","295,096","306,4","250,269","253,032","548,983","551,473","545,031","545,477","545,679","548,831","536,076","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4701,27","343,454","403,292","10,1564","1,62816","251,869","251,336","249,39","295,096","306,4","250,08","249,17","533,878","550,791","553,811","545,257","541,81","551,34","536,311","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4733,79","347,778","404,18","10,1581","1,62954","251,367","247,72","249,39","295,096","306,4","249,829","247,588","524,412","553,38","556,712","539,14","531,174","553,228","542,048","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4777,54","345,825","403,535","10,1599","1,63091","251,104","250,796","249,302","295,096","306,4","249,829","248,643","536,123","555,872","558,868","552,11","537,784","554,012","545,798","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4802,15","336,914","404,238","10,1617","1,63229","250,532","251,06","249,17","295,096","306,4","249,829","250,972","553,74","559,61","559,946","556,168","544,72","547,404","556,392","67,03","1,23"
2017-03-11 00:00:00,"55,99","17,16","4817,38","327,393","401,484","10,1634","1,63367","250,093","247,192","249,961","295,096","306,4","249,741","252,861","553,74","558,022","550,88","554,06","543,18","542,364","552,086","67,03","1,23"
